HGNC ID	Approved symbol	Status	Previous symbols	Alias symbols	Chromosome	Accession numbers	RefSeq IDs	Enzyme IDs	NCBI Gene ID	Ensembl gene ID	Mouse genome database ID	Locus type
HGNC:51417	RYR3-DT	Approved		TCONS_l2_00009005	15q13.3	BX095733, AW450630, AI076052	NR_120326		101928134	ENSG00000259446		RNA, long non-coding
HGNC:3165	S1PR1	Approved	EDG1	edg-1, D1S3362, CD363	1p21.2	M31210	NM_001400		1901	ENSG00000170989	MGI:1096355	gene with protein product
HGNC:55842	S1PR1-DT	Approved		LISPR1	1p21.2		NR_104626		101928370	ENSG00000225938		RNA, long non-coding
HGNC:3169	S1PR2	Approved	EDG5, DFNB68	Gpcr13, H218, AGR16	19p13.2	AF034780	NM_004230		9294	ENSG00000267534	MGI:99569	gene with protein product
HGNC:3167	S1PR3	Approved	EDG3, C9orf47, C9orf108	EDG-3, FLJ37523, bA791O21.3	9q22.1	AF022139	NM_005226		1903	ENSG00000213694	MGI:1339365	gene with protein product
HGNC:3170	S1PR4	Approved	EDG6		19p13.3	AJ000479	NM_003775		8698	ENSG00000125910	MGI:1333809	gene with protein product
HGNC:14299	S1PR5	Approved	EDG8	Edg-8	19p13.2	AK074661	NM_030760		53637	ENSG00000180739	MGI:2150641	gene with protein product
HGNC:10509	S7	Entry Withdrawn		SA7-2	7							unknown
HGNC:10510	S8	Entry Withdrawn										unknown
HGNC:10511	S9	Entry Withdrawn										unknown
HGNC:10505	S11	Entry Withdrawn			Xq26-q28							unknown
HGNC:10506	S12	Entry Withdrawn			X							unknown
HGNC:10507	S13	Entry Withdrawn										unknown
HGNC:10508	S14	Entry Withdrawn										unknown
HGNC:10486	S100A1	Approved	S100A	S100-alpha	1q21.3	BC014392	NM_006271		6271	ENSG00000160678	MGI:1338917	gene with protein product
HGNC:10492	S100A2	Approved	S100L	CAN19	1q21.3	BC002829	NM_005978		6273	ENSG00000196754		gene with protein product
HGNC:10493	S100A3	Approved	S100E		1q21.3	BC012893	NM_002960		6274	ENSG00000188015	MGI:1338849	gene with protein product
HGNC:10494	S100A4	Approved	MTS1, CAPL	P9KA, 18A2, PEL98, 42A, FSP1	1q21.3	BC016300	NM_002961		6275	ENSG00000196154	MGI:1330282	gene with protein product
HGNC:10495	S100A5	Approved	S100D		1q21.3	Z18954	NM_002962		6276	ENSG00000196420	MGI:1338915	gene with protein product
HGNC:10496	S100A6	Approved	CACY	2A9, PRA, CABP	1q21.3	BC001431	NM_014624		6277	ENSG00000197956	MGI:1339467	gene with protein product
HGNC:10497	S100A7	Approved	PSOR1	S100A7c	1q21.3	BC034687	NM_002963		6278	ENSG00000143556		gene with protein product
HGNC:21657	S100A7A	Approved	S100A15, S100A7L1	S100A7f	1q21.3	AY189118	NM_176823		338324	ENSG00000184330		gene with protein product
HGNC:21655	S100A7L2	Approved		s100a7b	1q21.3		NG_056907		645922	ENSG00000197364		unknown
HGNC:21654	S100A7P1	Approved	S100A7L3	s100a7d	1q21.3		NG_009595		127481	ENSG00000203781		pseudogene
HGNC:21656	S100A7P2	Approved	S100A7L4	s100a7e	1q21.3				375027			pseudogene
HGNC:10498	S100A8	Approved	CAGA, CFAG	P8, MRP8, MRP-8, 60B8AG, CGLA, S100-A8	1q21.3	BC005928	NM_002964		6279	ENSG00000143546	MGI:88244	gene with protein product
HGNC:10499	S100A9	Approved	CAGB, CFAG	P14, MIF, NIF, LIAG, MRP14, MAC387, 60B8AG, CGLB, MRP-14, S100-A9	1q21.3	BC047681	NM_002965		6280	ENSG00000163220	MGI:1338947	gene with protein product
HGNC:10487	S100A10	Approved	ANX2LG, CAL1L	P11, 42C, CLP11	1q21.3	BC015973	NM_002966		6281	ENSG00000197747	MGI:1339468	gene with protein product
HGNC:10488	S100A11	Approved		S100C	1q21.3	D38583	NM_005620		6282	ENSG00000163191	MGI:1338798	gene with protein product
HGNC:10491	S100A11P1	Approved	S100A14, S100A11P		7q22.1	AC004668			729659	ENSG00000237632		pseudogene
HGNC:37840	S100A11P2	Approved			7p14.2		NG_002702		347701	ENSG00000236592		pseudogene
HGNC:37842	S100A11P3	Approved			11q13.4				645474			pseudogene
HGNC:37841	S100A11P4	Approved			12q14.2							pseudogene
HGNC:54954	S100A11P5	Approved			Xp11.23				107985628	ENSG00000238032		pseudogene
HGNC:54955	S100A11P6	Approved			Xp11.23				107985718	ENSG00000232813		pseudogene
HGNC:54956	S100A11P7	Approved			Xp11.23				107985639	ENSG00000231568		pseudogene
HGNC:54957	S100A11P8	Approved			Xp11.22				107985660	ENSG00000269281		pseudogene
HGNC:54958	S100A11P9	Approved			Xp11.23				107985655	ENSG00000270747		pseudogene
HGNC:54961	S100A11P10	Approved			Xp11.22				107987333	ENSG00000237275		pseudogene
HGNC:10489	S100A12	Approved		p6, MRP6, CGRP, CAAF1, CAGC, ENRAGE	1q21.3	BC070294	NM_005621		6283	ENSG00000163221		gene with protein product
HGNC:10490	S100A13	Approved			1q21.3	AK097132	NM_005979		6284	ENSG00000189171	MGI:109581	gene with protein product
HGNC:18901	S100A14	Approved		S100A15, BCMP84	1q21.3	AY007220	NM_020672		57402	ENSG00000189334	MGI:1913416	gene with protein product
HGNC:53871	S100A15A	Approved			1q21.3				112488748	ENSG00000224784		pseudogene
HGNC:20441	S100A16	Approved		S100F, DT1P1A7, MGC17528	1q21.3	BC010541	NM_080388		140576	ENSG00000188643	MGI:1915110	gene with protein product
HGNC:10500	S100B	Approved		S100beta	21q22.3	M59488	NM_006272		6285	ENSG00000160307	MGI:98217	gene with protein product
HGNC:10501	S100D	Symbol Withdrawn										unknown
HGNC:10502	S100E	Symbol Withdrawn										unknown
HGNC:1436	S100G	Approved	CALB3	CABP9K, CABP1	Xp22.2		NM_004057		795	ENSG00000169906	MGI:104528	gene with protein product
HGNC:10503	S100L	Symbol Withdrawn										unknown
HGNC:10504	S100P	Approved			4p16.1	X65614	NM_005980		6286	ENSG00000163993		gene with protein product
HGNC:25768	S100PBP	Approved		FLJ12903, S100PBPR	1p35.1	BX647916	NM_022753		64766	ENSG00000116497	MGI:1921898	gene with protein product
HGNC:30367	S100Z	Approved		Gm625, S100-zeta	5q13.3	AF437876	NM_130772		170591	ENSG00000171643	MGI:2685471	gene with protein product
HGNC:10512	SAA@	Entry Withdrawn		SAA	11p							region
HGNC:10513	SAA1	Approved	SAA	PIG4, TP53I4	11p15.1	M10906	NM_199161		6288	ENSG00000173432	MGI:98221, MGI:98222	gene with protein product
HGNC:10514	SAA2	Approved			11p15.1	M26152	NM_030754		6289	ENSG00000134339	MGI:98221, MGI:98222	gene with protein product
HGNC:39550	SAA2-SAA4	Approved			11p15.1		NM_001199744.1		100528017	ENSG00000255071		readthrough
HGNC:10515	SAA3P	Approved	SAA3		11p15.1	S73444			6290	ENSG00000166787	MGI:98223	pseudogene
HGNC:10516	SAA4	Approved		C-SAA, CSAA	11p15.1	M81349	NM_006512		6291	ENSG00000148965	MGI:98224	gene with protein product
HGNC:10517	SAA5	Entry Withdrawn										unknown
HGNC:25158	SAAL1	Approved		FLJ41463, SPACIA1	11p15.1	AK123457	NM_138421		113174	ENSG00000166788	MGI:1926185	gene with protein product
HGNC:30179	SAC3D1	Approved		HSU79266, SHD1	11q13.1	U79266	NM_013299		29901	ENSG00000168061	MGI:1913656	gene with protein product
HGNC:17059	SACM1L	Approved		SAC1, KIAA0851	3p21.31	AB020658	NM_014016		22908	ENSG00000211456	MGI:1933169	gene with protein product
HGNC:10519	SACS	Approved		ARSACS, KIAA0730, DKFZp686B15167, DNAJC29, SPAX6, PPP1R138	13q12.12	AF193556	NM_014363		26278	ENSG00000151835	MGI:1354724	gene with protein product
HGNC:39835	SACS-AS1	Approved			13q12.12				100506680	ENSG00000229558		RNA, long non-coding
HGNC:30660	SAE1	Approved		AOS1, FLJ3091, Sua1	19q13.32	BC018271	NM_005500		10055	ENSG00000142230	MGI:1929264	gene with protein product
HGNC:56699	SAE1P1	Approved			11q24.1		NR_027288		341056	ENSG00000213184		pseudogene
HGNC:10520	SAFB	Approved		HET, SAFB1	19p13.3	L43631			6294	ENSG00000160633	MGI:2146974	gene with protein product
HGNC:21605	SAFB2	Approved		KIAA0138	19p13.3	D50928	NM_014649		9667	ENSG00000130254	MGI:2146808	gene with protein product
HGNC:10521	SAG	Approved		ARRESTIN, RP47	2q37.1		NM_000541		6295	ENSG00000130561	MGI:98227	gene with protein product
HGNC:30369	SAGE1	Approved		SAGE, CT14	Xq26.3	AJ278111	NM_018666		55511	ENSG00000181433		gene with protein product
HGNC:51337	SAGE2P	Approved			Xq26.3				644717	ENSG00000198022		pseudogene
HGNC:51338	SAGE3P	Approved			Xq26.3				100419054	ENSG00000277486		pseudogene
HGNC:51339	SAGE4P	Approved			Xq26.3				442465	ENSG00000224539		pseudogene
HGNC:10523	SAI1	Entry Withdrawn			1p							phenotype only
HGNC:10524	SALL1	Approved	TBS	Hsal1, ZNF794	16q12.1	X98833	NM_002968		6299	ENSG00000103449	MGI:1889585	gene with protein product
HGNC:10525	SALL1P1	Approved	SALL1P		Xp11.23	AJ010104	NG_009881		139163	ENSG00000227391		pseudogene
HGNC:10526	SALL2	Approved		KIAA0360, Hsal2, ZNF795	14q11.2	AB002358	NM_005407		6297	ENSG00000165821	MGI:1354373	gene with protein product
HGNC:10527	SALL3	Approved		ZNF796	18q23	AJ007421	NM_171999		27164	ENSG00000256463	MGI:109295	gene with protein product
HGNC:15924	SALL4	Approved		dJ1112F19.1, ZNF797	20q13.2	AK001666			57167	ENSG00000101115	MGI:2139360	gene with protein product
HGNC:39818	SALL4P1	Approved			5q11.2				100419717	ENSG00000250308		pseudogene
HGNC:39819	SALL4P2	Approved			Xq26.1				100130259	ENSG00000238040		pseudogene
HGNC:39820	SALL4P3	Approved			16p12.3				100131046			pseudogene
HGNC:39821	SALL4P4	Approved			13q34				100419855			pseudogene
HGNC:39822	SALL4P5	Approved			3p24.3				100130785	ENSG00000231915		pseudogene
HGNC:39823	SALL4P6	Approved			3p22.1				391530	ENSG00000231280		pseudogene
HGNC:43900	SALL4P7	Approved			14q23.1				390483	ENSG00000258692		pseudogene
HGNC:49001	SALRNA1	Approved		SAL-RNA1, XLOC_023166	14q23.1		NR_126480		104548971	ENSG00000258952		RNA, long non-coding
HGNC:49003	SALRNA2	Approved		SAL-RNA2, XLOC_025931	15q23				104548973	ENSG00000280515		RNA, long non-coding
HGNC:49002	SALRNA3	Approved		SAL-RNA3, XLOC_025918	15q23				104548972	ENSG00000281264		RNA, long non-coding
HGNC:17958	SAMD1	Approved			19p13.12	BC007384	NM_138352		90378	ENSG00000141858	MGI:2142433	gene with protein product
HGNC:21574	SAMD3	Approved		bA73O6.2, FLJ34032	6q23.1	AK091351	NM_152552		154075	ENSG00000164483	MGI:2685469	gene with protein product
HGNC:23023	SAMD4A	Approved	SAMD4	KIAA1053, DKFZP434H0350, Smaug, SMG, SMGA, hSmaug1	14q22.2	AB028976	NM_015589		23034	ENSG00000020577	MGI:1921730	gene with protein product
HGNC:54803	SAMD4A-AS1	Approved		lnc-GCH1-2:3	14q22.2				729451	ENSG00000285774		RNA, long non-coding
HGNC:25492	SAMD4B	Approved		FLJ10211, MGC99832, SMGB, hSmaug2	19q13.2		NM_018028		55095	ENSG00000179134	MGI:2448542	gene with protein product
HGNC:21180	SAMD5	Approved		dJ875H10.1	6q24.3	AL354880	NM_001030060		389432	ENSG00000203727	MGI:2444815	gene with protein product
HGNC:25394	SAMD7	Approved		DKFZp686E1583	3q26.2	BX537903	NM_182610		344658	ENSG00000187033	MGI:1923203	gene with protein product
HGNC:26320	SAMD8	Approved		FLJ25082, SMSr	10q22.2	AK057811	NM_144660	2.7.8.n3	142891	ENSG00000156671	MGI:1914880	gene with protein product
HGNC:1348	SAMD9	Approved	C7orf5	KIAA2004, FLJ20073	7q21.2	AB095925	NM_017654		54809	ENSG00000205413		gene with protein product
HGNC:1349	SAMD9L	Approved	C7orf6	KIAA2005, FLJ39885	7q21.2	AB095926	NM_152703		219285	ENSG00000177409	MGI:1343184	gene with protein product
HGNC:16129	SAMD10	Approved	C20orf136		20q13.33		NM_080621		140700	ENSG00000130590	MGI:2443872	gene with protein product
HGNC:28706	SAMD11	Approved		MGC45873	1p36.33	BC024295	NM_152486		148398	ENSG00000187634	MGI:2446220	gene with protein product
HGNC:44473	SAMD11P1	Approved			17p13.3				100421331	ENSG00000262480		pseudogene
HGNC:31750	SAMD12	Approved		FLJ39458	8q24.11-q24.12	AK096777	NM_207506		401474	ENSG00000177570	MGI:2444518	gene with protein product
HGNC:30937	SAMD12-AS1	Approved	C8orf26, NCRNA00252		8q24.12	BE069098			552860	ENSG00000281641		RNA, long non-coding
HGNC:24582	SAMD13	Approved			1p31.1		NM_001010971		148418	ENSG00000203943	MGI:2686498	gene with protein product
HGNC:27312	SAMD14	Approved		FLJ36890	17q21.33		NM_174920		201191	ENSG00000167100	MGI:2384945	gene with protein product
HGNC:18631	SAMD15	Approved	FAM15A, C14orf174	FLJ35963	14q24.3	AK093282	NM_001010860		161394	ENSG00000100583	MGI:2685109	gene with protein product
HGNC:15925	SAMHD1	Approved		SBBI88, Mg11, HDDC1, MOP-5, AGS5	20q11.23	AF228421	NM_015474	3.1.5.-	25939	ENSG00000101347	MGI:1927468	gene with protein product
HGNC:24276	SAMM50	Approved		CGI-51, TRG-3, YNL026W, OMP85, TOB55, SAM50	22q13.31	AK001087	NM_015380		25813	ENSG00000100347	MGI:1915903	gene with protein product
HGNC:49778	SAMM50P1	Approved			9p22.2		NG_011613		100271893	ENSG00000224488		pseudogene
HGNC:49644	SAMMSON	Approved	LINC01212		3p13		NR_110000		101927152	ENSG00000240405		RNA, long non-coding
HGNC:10528	SAMSN1	Approved		NASH1, SASH2, SH3D6B, HACS1, SLy2	21q11.2	AF222927			64092	ENSG00000155307	MGI:1914992	gene with protein product
HGNC:39599	SAMSN1-AS1	Approved			21q11.2					ENSG00000223662		RNA, long non-coding
HGNC:29387	SANBR	Approved	KIAA1841		2p15	BC070104	NM_032506		84542	ENSG00000162929	MGI:1918925	gene with protein product
HGNC:10529	SAP1	Symbol Withdrawn										unknown
HGNC:10531	SAP2	Symbol Withdrawn										unknown
HGNC:10530	SAP18	Approved		SAP18p, 2HOR0202, MGC27131	13q12.11	U96915	NM_005870		10284	ENSG00000150459	MGI:1277978	gene with protein product
HGNC:51567	SAP18P1	Approved			5q13.3					ENSG00000249777		pseudogene
HGNC:51568	SAP18P2	Approved			2q31.3				442060	ENSG00000223873		pseudogene
HGNC:51569	SAP18P3	Approved			3p24.3					ENSG00000230697		pseudogene
HGNC:41908	SAP25	Approved		FLJ00248	7q22.1				100316904	ENSG00000205307	MGI:3802945	gene with protein product
HGNC:10532	SAP30	Approved			4q34.1	AF055993	NM_003864		8819	ENSG00000164105	MGI:1929129	gene with protein product
HGNC:54424	SAP30-DT	Approved		ENST00000608794, MIRE	4q34.1				105377540	ENSG00000272870		RNA, long non-coding
HGNC:30785	SAP30BP	Approved		HCNGP, HTRG, HTRP	17q25.1	AY082382	NM_013260		29115	ENSG00000161526	MGI:1927479	gene with protein product
HGNC:56751	SAP30BP-AS1	Approved			17q25.1					ENSG00000264270		RNA, long non-coding
HGNC:25663	SAP30L	Approved		FLJ11526, NS4ATP2	5q33.2	AY341060	NM_024632		79685	ENSG00000164576	MGI:1354709	gene with protein product
HGNC:26760	SAP30L-AS1	Approved		FLJ38109, GALNT10-AS1	5q33.2				386627	ENSG00000245275		RNA, long non-coding
HGNC:56560	SAP30P1	Approved			3q25.1		NG_005531		677762	ENSG00000271711		pseudogene
HGNC:29813	SAP130	Approved		FLJ12761	2q14.3	BC017453	NM_024545		79595	ENSG00000136715	MGI:1919782	gene with protein product
HGNC:13938	SAPCD1	Approved	C6orf26	NG23	6p21.33		NM_001039651		401251	ENSG00000228727	MGI:2388100	gene with protein product
HGNC:39824	SAPCD1-AS1	Approved	C6orf26-AS1		6p21.33					ENSG00000235663		RNA, long non-coding
HGNC:28055	SAPCD2	Approved	C9orf140	p42.3	9q34.3	BC024299	NM_178448		89958	ENSG00000186193	MGI:1919330	gene with protein product
HGNC:51277	SAPCD2P1	Approved			7q11.21		NG_022563		442320	ENSG00000213644		pseudogene
HGNC:51278	SAPCD2P2	Approved			7p11.2		NG_022559		442317	ENSG00000235368		pseudogene
HGNC:51279	SAPCD2P3	Approved			7q11.21		NG_009402		643353	ENSG00000232491		pseudogene
HGNC:51280	SAPCD2P4	Approved			7q11.21		NG_022538		442318	ENSG00000234312		pseudogene
HGNC:10533	SAPK3	Symbol Withdrawn										unknown
HGNC:10534	SAR1A	Approved	SARA1	SAR1, Sara	10q22.1				56681	ENSG00000079332	MGI:98230	gene with protein product
HGNC:13983	SAR1AP1	Approved	SARAP, SAR1P1	hsSARA-p, SARAP1, dJ88J8.3	6p22.1	AL035402	NG_009576		646260	ENSG00000228364		pseudogene
HGNC:20770	SAR1AP2	Approved	SAR1P2	Em:AC026226.2, SARA1P	10q26.2	AC026226			641312	ENSG00000213170		pseudogene
HGNC:32317	SAR1AP3	Approved	SAR1P3		4q27		XM_293671		344988	ENSG00000225665		pseudogene
HGNC:37638	SAR1AP4	Approved			Xq13.3				100132322	ENSG00000233063		pseudogene
HGNC:10535	SAR1B	Approved	SARA2		5q31.1	AF092130	NM_016103		51128	ENSG00000152700	MGI:1913647	gene with protein product
HGNC:28789	SARAF	Approved	TMEM66	MGC8721	8p12	AY359104	NM_016127		51669	ENSG00000133872	MGI:1915137	gene with protein product
HGNC:10536	SARDH	Approved	DMGDHL1	SDH	9q34.2			1.5.8.3	1757	ENSG00000123453	MGI:2183102	gene with protein product
HGNC:17074	SARM1	Approved		SARM, SAMD2, KIAA0524	17q11.2	AB011096	NM_015077		23098	ENSG00000004139	MGI:2136419	gene with protein product
HGNC:24432	SARNP	Approved		THO1, Hcc-1, CIP29	12q13.2	AJ409089	NM_033082		84324	ENSG00000205323	MGI:1913368	gene with protein product
HGNC:10537	SARS1	Approved	SARS	SERS	1p13.3	BC009390	NM_006513	6.1.1.11	6301	ENSG00000031698	MGI:102809	gene with protein product
HGNC:17697	SARS2	Approved	SARSM	FLJ20450, mtSerRS, SerRSmt, SARS, SERS, SYS	19q13.2	AB029948	NM_017827	6.1.1.11	54938	ENSG00000104835	MGI:1919234	gene with protein product
HGNC:13647	SARSM	Symbol Withdrawn			reserved							unknown
HGNC:10538	SART1	Approved		Ara1, Snu66, SNRNP110, HAF	11q13.1	AB006198			9092	ENSG00000175467	MGI:1309453	gene with protein product
HGNC:16860	SART3	Approved		KIAA0156, RP11-13G14, TIP110, p110	12q23.3	AB020880			9733	ENSG00000075856	MGI:1858230	gene with protein product
HGNC:19182	SASH1	Approved		KIAA0790, dJ323M4.1, SH3D6A	6q24.3-q25.1	AB018333	NM_015278		23328	ENSG00000111961	MGI:1917347	gene with protein product
HGNC:15975	SASH3	Approved	CXorf9	SLY, 753P9, SH3D6C, HACS2	Xq26.1	BC051881	NM_018990		54440	ENSG00000122122	MGI:1921381	gene with protein product
HGNC:25403	SASS6	Approved		DKFZp761A078, SAS-6, FLJ22097, SAS6	1p21.2	AL834265	NM_194292		163786	ENSG00000156876	MGI:1920026	gene with protein product
HGNC:10540	SAT1	Approved	SAT	SSAT	Xp22.11	M55580	NM_002970	2.3.1.57	6303	ENSG00000130066	MGI:98233	gene with protein product
HGNC:56726	SAT1-DT	Approved		lnc-ACOT9-1	Xp22.11				105373148	ENSG00000233785		RNA, long non-coding
HGNC:23160	SAT2	Approved		SSAT2	17p13.1	AF348524	NM_133491	2.3.1.57	112483	ENSG00000141504	MGI:1916465	gene with protein product
HGNC:10541	SATB1	Approved			3p24.3		NM_001131010		6304	ENSG00000182568	MGI:105084	gene with protein product
HGNC:50687	SATB1-AS1	Approved			3p24.3	DR006704			101927777	ENSG00000228956		RNA, long non-coding
HGNC:33344	SATB1P1	Entry Withdrawn			6q22.31							pseudogene
HGNC:21637	SATB2	Approved		KIAA1034, FLJ21474	2q33.1	AB028957	NM_015265		23314	ENSG00000119042	MGI:2679336	gene with protein product
HGNC:26490	SATB2-AS1	Approved			2q33.1		NR_026830		150538	ENSG00000225953		RNA, long non-coding
HGNC:27992	SATL1	Approved			Xq21.1	BC043215	NM_001012980		340562	ENSG00000184788	MGI:1921059	gene with protein product
HGNC:17795	SAV1	Approved		WW45, WWP4, salvador	14q22.1	AK023071			60485	ENSG00000151748	MGI:1927144	gene with protein product
HGNC:16474	SAX1	Entry Withdrawn		SPAX1	12p13							phenotype only
HGNC:33157	SAX2	Symbol Withdrawn		SPAX2	17p13							phenotype only
HGNC:28566	SAXO1	Approved	C9orf138, FAM154A	MGC35182	9p22.1	BC033489	NM_153707		158297	ENSG00000155875	MGI:1923061	gene with protein product
HGNC:33727	SAXO2	Approved	FAM154B	DKFZp666G057	15q25.2	AL833762	NM_001008226		283726	ENSG00000188659	MGI:1914618	gene with protein product
HGNC:56771	SAXO3	Approved			19q13.33				101059948	ENSG00000268655		gene with protein product
HGNC:28869	SAXO4	Approved	C11orf66, PPP1R32	IIIG9, FLJ32771	11q12.2	AK057333	NM_145017		220004	ENSG00000162148	MGI:1915002	gene with protein product
HGNC:24745	SAXO5	Approved	C19orf45, TEX45	FLJ35784	19p13.2	BC029824	NM_198534		374877	ENSG00000198723	MGI:1923656	gene with protein product
HGNC:21025	SAYSD1	Approved	C6orf64	FLJ11101	6p21.2	BC022007	NM_018322		55776	ENSG00000112167	MGI:1914759	gene with protein product
HGNC:19440	SBDS	Approved		CGI-97, FLJ10917, SDS, SWDS, SDO1	7q11.21	AF151855	NM_016038		51119	ENSG00000126524	MGI:1913961	gene with protein product
HGNC:21646	SBDSP1	Approved	SBDSP		7q11.23	BC010183	NR_001588		155370	ENSG00000225648		pseudogene
HGNC:10542	SBF1	Approved		MTMR5, DENND7A	22q13.33	U93181			6305	ENSG00000100241	MGI:1925230	gene with protein product
HGNC:31098	SBF1P1	Approved			8q12.1				100133234	ENSG00000248522		pseudogene
HGNC:54552	SBF1P2	Approved			1p36.22		NG_012281		390997	ENSG00000224904		pseudogene
HGNC:2135	SBF2	Approved	CMT4B2	KIAA1766, MTMR13, DENND7B	11p15.4	AB051553	NM_030962		81846	ENSG00000133812	MGI:1921831	gene with protein product
HGNC:27438	SBF2-AS1	Approved			11p15.4		NR_036485		283104	ENSG00000246273		RNA, long non-coding
HGNC:17699	SBK1	Approved		Sbk	16p12.1		NM_001024401		388228	ENSG00000188322	MGI:2135937	gene with protein product
HGNC:34416	SBK2	Approved		SGK069	19q13.42		NM_001101401		646643	ENSG00000187550	MGI:2685925	gene with protein product
HGNC:44121	SBK3	Approved		SgK110	19q13.42				100130827	ENSG00000231274	MGI:2685924	gene with protein product
HGNC:10543	SBMA	Symbol Withdrawn										unknown
HGNC:22973	SBNO1	Approved		MOP3, FLJ10701, FLJ10833, Sno	12q24.31	AK001563	NM_018183		55206	ENSG00000139697	MGI:2384298	gene with protein product
HGNC:54355	SBNO1-AS1	Approved			12q24.31				112268105	ENSG00000256092		RNA, long non-coding
HGNC:29158	SBNO2	Approved	KIAA0963	FLJ00173, Stno, Sno	19p13.3	AK074102	NM_014963		22904	ENSG00000064932	MGI:2448490	gene with protein product
HGNC:24950	SBSN	Approved		UNQ698, HLAR698	19q13.12	AY358701	NM_198538		374897	ENSG00000189001	MGI:2446326	gene with protein product
HGNC:30362	SBSPON	Approved	C8orf84	RPESP	8q21.11		NM_153225		157869	ENSG00000164764	MGI:2684952	gene with protein product
HGNC:10544	SC	Symbol Withdrawn			1p36.2-p22.1							phenotype only
HGNC:10546	SC4MOP	Approved		DESP4P1	Xp11.4	U93261	NG_001194		6308	ENSG00000224339		pseudogene
HGNC:10547	SC5D	Approved	SC5DL		11q23.3-q24.1		NM_001024956	1.14.19.20	6309	ENSG00000109929	MGI:1353611	gene with protein product
HGNC:10556	SCA3	Symbol Withdrawn										unknown
HGNC:10557	SCA4	Symbol Withdrawn	SCA4		16q24-ter							unknown
HGNC:10558	SCA5	Symbol Withdrawn			11p11-q11							unknown
HGNC:10559	SCA6	Symbol Withdrawn										unknown
HGNC:13440	SCA9	Entry Withdrawn			reserved							phenotype only
HGNC:10550	SCA11	Symbol Withdrawn	SCA11		15q14-q21.3							unknown
HGNC:10551	SCA12	Symbol Withdrawn		PPP2R2B	5q31-q33							unknown
